workerid,rt,trial_type,actual_utterance,name,refexp,gender,num_objects,object,effect,actual_cause,object_level,targetpos,stimtype,slider_id,quantifier,actual_effect_question,cause,response,other_gender,slide_number_in_experiment,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
14,8084,cause_effect_prior,"""Some of the candles exploded.""",Gary,NA,M,15,candles,exploded,Gary lit  15 candles.,object_low,NA,NA,upper_half,Some,How many candles exploded?,lit __,1,M,17,English,2,Female,26,,Yes,3,Mac,900,1440,Firefox,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,324G5B4FB37V8YYTBJTH8P6GNK070S,14,Submitted,Tue Feb 17 23:12:15 PST 2015,Tue Feb 17 06:27:03 PST 2015,Tue Feb 17 06:32:15 PST 2015,,,,,,[],{},5.153666666666667
14,8085,cause_effect_prior,"""Some of the candles exploded.""",Gary,NA,M,15,candles,exploded,Gary lit  15 candles.,object_low,NA,NA,all,Some,How many candles exploded?,lit __,0.24,M,17,English,2,Female,26,,Yes,3,Mac,900,1440,Firefox,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,324G5B4FB37V8YYTBJTH8P6GNK070S,14,Submitted,Tue Feb 17 23:12:15 PST 2015,Tue Feb 17 06:27:03 PST 2015,Tue Feb 17 06:32:15 PST 2015,,,,,,[],{},5.153666666666667
14,8617,cause_effect_prior,"""Some of the backpacks blew away.""",Jerry,NA,M,15,backpacks,blew away,Jerry left  15 backpacks  on a table on a windy day.,object_low,NA,NA,none,Some,How many backpacks blew away?,left __ on a table on a windy day,0.1,M,18,English,2,Female,26,,Yes,3,Mac,900,1440,Firefox,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,324G5B4FB37V8YYTBJTH8P6GNK070S,14,Submitted,Tue Feb 17 23:12:15 PST 2015,Tue Feb 17 06:27:03 PST 2015,Tue Feb 17 06:32:15 PST 2015,,,,,,[],{},5.153666666666667
14,8617,cause_effect_prior,"""Some of the backpacks blew away.""",Jerry,NA,M,15,backpacks,blew away,Jerry left  15 backpacks  on a table on a windy day.,object_low,NA,NA,lower_half,Some,How many backpacks blew away?,left __ on a table on a windy day,1,M,18,English,2,Female,26,,Yes,3,Mac,900,1440,Firefox,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,324G5B4FB37V8YYTBJTH8P6GNK070S,14,Submitted,Tue Feb 17 23:12:15 PST 2015,Tue Feb 17 06:27:03 PST 2015,Tue Feb 17 06:32:15 PST 2015,,,,,,[],{},5.153666666666667
14,8617,cause_effect_prior,"""Some of the backpacks blew away.""",Jerry,NA,M,15,backpacks,blew away,Jerry left  15 backpacks  on a table on a windy day.,object_low,NA,NA,upper_half,Some,How many backpacks blew away?,left __ on a table on a windy day,1,M,18,English,2,Female,26,,Yes,3,Mac,900,1440,Firefox,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,324G5B4FB37V8YYTBJTH8P6GNK070S,14,Submitted,Tue Feb 17 23:12:15 PST 2015,Tue Feb 17 06:27:03 PST 2015,Tue Feb 17 06:32:15 PST 2015,,,,,,[],{},5.153666666666667
14,8617,cause_effect_prior,"""Some of the backpacks blew away.""",Jerry,NA,M,15,backpacks,blew away,Jerry left  15 backpacks  on a table on a windy day.,object_low,NA,NA,all,Some,How many backpacks blew away?,left __ on a table on a windy day,0.22,M,18,English,2,Female,26,,Yes,3,Mac,900,1440,Firefox,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,324G5B4FB37V8YYTBJTH8P6GNK070S,14,Submitted,Tue Feb 17 23:12:15 PST 2015,Tue Feb 17 06:27:03 PST 2015,Tue Feb 17 06:32:15 PST 2015,,,,,,[],{},5.153666666666667
14,13750,cause_effect_prior,"""That reminds me I need to visit my grandma.""",Mark,NA,M,15,bottles of hand soap,froze,Mark put  15 bottles of hand soap  in the freezer.,object_low,NA,NA,none,long_filler,How many bottles of hand soap froze?,put __ in the freezer,0.49,M,19,English,2,Female,26,,Yes,3,Mac,900,1440,Firefox,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,324G5B4FB37V8YYTBJTH8P6GNK070S,14,Submitted,Tue Feb 17 23:12:15 PST 2015,Tue Feb 17 06:27:03 PST 2015,Tue Feb 17 06:32:15 PST 2015,,,,,,[],{},5.153666666666667
14,13750,cause_effect_prior,"""That reminds me I need to visit my grandma.""",Mark,NA,M,15,bottles of hand soap,froze,Mark put  15 bottles of hand soap  in the freezer.,object_low,NA,NA,lower_half,long_filler,How many bottles of hand soap froze?,put __ in the freezer,0.56,M,19,English,2,Female,26,,Yes,3,Mac,900,1440,Firefox,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,324G5B4FB37V8YYTBJTH8P6GNK070S,14,Submitted,Tue Feb 17 23:12:15 PST 2015,Tue Feb 17 06:27:03 PST 2015,Tue Feb 17 06:32:15 PST 2015,,,,,,[],{},5.153666666666667
14,13750,cause_effect_prior,"""That reminds me I need to visit my grandma.""",Mark,NA,M,15,bottles of hand soap,froze,Mark put  15 bottles of hand soap  in the freezer.,object_low,NA,NA,upper_half,long_filler,How many bottles of hand soap froze?,put __ in the freezer,0.42,M,19,English,2,Female,26,,Yes,3,Mac,900,1440,Firefox,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,324G5B4FB37V8YYTBJTH8P6GNK070S,14,Submitted,Tue Feb 17 23:12:15 PST 2015,Tue Feb 17 06:27:03 PST 2015,Tue Feb 17 06:32:15 PST 2015,,,,,,[],{},5.153666666666667
14,13750,cause_effect_prior,"""That reminds me I need to visit my grandma.""",Mark,NA,M,15,bottles of hand soap,froze,Mark put  15 bottles of hand soap  in the freezer.,object_low,NA,NA,all,long_filler,How many bottles of hand soap froze?,put __ in the freezer,0.37,M,19,English,2,Female,26,,Yes,3,Mac,900,1440,Firefox,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,324G5B4FB37V8YYTBJTH8P6GNK070S,14,Submitted,Tue Feb 17 23:12:15 PST 2015,Tue Feb 17 06:27:03 PST 2015,Tue Feb 17 06:32:15 PST 2015,,,,,,[],{},5.153666666666667
14,13103,cause_effect_prior,"""It&quotechars just fun to throw stuff in the water.""",Melissa,NA,F,15,marbles,sank,Melissa threw  15 marbles  into a pool.,object_high,NA,NA,none,long_filler,How many marbles sank?,threw __ into a pool,0,M,20,English,2,Female,26,,Yes,3,Mac,900,1440,Firefox,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,324G5B4FB37V8YYTBJTH8P6GNK070S,14,Submitted,Tue Feb 17 23:12:15 PST 2015,Tue Feb 17 06:27:03 PST 2015,Tue Feb 17 06:32:15 PST 2015,,,,,,[],{},5.153666666666667
14,13103,cause_effect_prior,"""It&quotechars just fun to throw stuff in the water.""",Melissa,NA,F,15,marbles,sank,Melissa threw  15 marbles  into a pool.,object_high,NA,NA,lower_half,long_filler,How many marbles sank?,threw __ into a pool,1,M,20,English,2,Female,26,,Yes,3,Mac,900,1440,Firefox,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,324G5B4FB37V8YYTBJTH8P6GNK070S,14,Submitted,Tue Feb 17 23:12:15 PST 2015,Tue Feb 17 06:27:03 PST 2015,Tue Feb 17 06:32:15 PST 2015,,,,,,[],{},5.153666666666667
14,13103,cause_effect_prior,"""It&quotechars just fun to throw stuff in the water.""",Melissa,NA,F,15,marbles,sank,Melissa threw  15 marbles  into a pool.,object_high,NA,NA,upper_half,long_filler,How many marbles sank?,threw __ into a pool,0.96,M,20,English,2,Female,26,,Yes,3,Mac,900,1440,Firefox,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,324G5B4FB37V8YYTBJTH8P6GNK070S,14,Submitted,Tue Feb 17 23:12:15 PST 2015,Tue Feb 17 06:27:03 PST 2015,Tue Feb 17 06:32:15 PST 2015,,,,,,[],{},5.153666666666667
14,13103,cause_effect_prior,"""It&quotechars just fun to throw stuff in the water.""",Melissa,NA,F,15,marbles,sank,Melissa threw  15 marbles  into a pool.,object_high,NA,NA,all,long_filler,How many marbles sank?,threw __ into a pool,0.59,M,20,English,2,Female,26,,Yes,3,Mac,900,1440,Firefox,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,324G5B4FB37V8YYTBJTH8P6GNK070S,14,Submitted,Tue Feb 17 23:12:15 PST 2015,Tue Feb 17 06:27:03 PST 2015,Tue Feb 17 06:32:15 PST 2015,,,,,,[],{},5.153666666666667
14,14182,cause_effect_prior,"""As usual.""",James,NA,M,15,banana peels,decomposed,James put  15 banana peels  in a compost pile for a month.,object_high,NA,NA,none,short_filler,How many banana peels decomposed?,put __ in a compost pile for a month,0.28,M,21,English,2,Female,26,,Yes,3,Mac,900,1440,Firefox,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,324G5B4FB37V8YYTBJTH8P6GNK070S,14,Submitted,Tue Feb 17 23:12:15 PST 2015,Tue Feb 17 06:27:03 PST 2015,Tue Feb 17 06:32:15 PST 2015,,,,,,[],{},5.153666666666667
14,14182,cause_effect_prior,"""As usual.""",James,NA,M,15,banana peels,decomposed,James put  15 banana peels  in a compost pile for a month.,object_high,NA,NA,lower_half,short_filler,How many banana peels decomposed?,put __ in a compost pile for a month,0.48,M,21,English,2,Female,26,,Yes,3,Mac,900,1440,Firefox,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,324G5B4FB37V8YYTBJTH8P6GNK070S,14,Submitted,Tue Feb 17 23:12:15 PST 2015,Tue Feb 17 06:27:03 PST 2015,Tue Feb 17 06:32:15 PST 2015,,,,,,[],{},5.153666666666667
14,14182,cause_effect_prior,"""As usual.""",James,NA,M,15,banana peels,decomposed,James put  15 banana peels  in a compost pile for a month.,object_high,NA,NA,upper_half,short_filler,How many banana peels decomposed?,put __ in a compost pile for a month,0.41,M,21,English,2,Female,26,,Yes,3,Mac,900,1440,Firefox,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,324G5B4FB37V8YYTBJTH8P6GNK070S,14,Submitted,Tue Feb 17 23:12:15 PST 2015,Tue Feb 17 06:27:03 PST 2015,Tue Feb 17 06:32:15 PST 2015,,,,,,[],{},5.153666666666667
14,14182,cause_effect_prior,"""As usual.""",James,NA,M,15,banana peels,decomposed,James put  15 banana peels  in a compost pile for a month.,object_high,NA,NA,all,short_filler,How many banana peels decomposed?,put __ in a compost pile for a month,0.58,M,21,English,2,Female,26,,Yes,3,Mac,900,1440,Firefox,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,324G5B4FB37V8YYTBJTH8P6GNK070S,14,Submitted,Tue Feb 17 23:12:15 PST 2015,Tue Feb 17 06:27:03 PST 2015,Tue Feb 17 06:32:15 PST 2015,,,,,,[],{},5.153666666666667
14,22978,cause_effect_prior,"""Some of the sunglasses broke.""",Brandon,NA,M,15,sunglasses,broke,Brandon ran  15 sunglasses  over with a car.,object_high,NA,NA,none,Some,How many sunglasses broke?,ran __ over with a car,0,M,22,English,2,Female,26,,Yes,3,Mac,900,1440,Firefox,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,324G5B4FB37V8YYTBJTH8P6GNK070S,14,Submitted,Tue Feb 17 23:12:15 PST 2015,Tue Feb 17 06:27:03 PST 2015,Tue Feb 17 06:32:15 PST 2015,,,,,,[],{},5.153666666666667
14,22978,cause_effect_prior,"""Some of the sunglasses broke.""",Brandon,NA,M,15,sunglasses,broke,Brandon ran  15 sunglasses  over with a car.,object_high,NA,NA,lower_half,Some,How many sunglasses broke?,ran __ over with a car,1,M,22,English,2,Female,26,,Yes,3,Mac,900,1440,Firefox,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,324G5B4FB37V8YYTBJTH8P6GNK070S,14,Submitted,Tue Feb 17 23:12:15 PST 2015,Tue Feb 17 06:27:03 PST 2015,Tue Feb 17 06:32:15 PST 2015,,,,,,[],{},5.153666666666667
14,22978,cause_effect_prior,"""Some of the sunglasses broke.""",Brandon,NA,M,15,sunglasses,broke,Brandon ran  15 sunglasses  over with a car.,object_high,NA,NA,upper_half,Some,How many sunglasses broke?,ran __ over with a car,1,M,22,English,2,Female,26,,Yes,3,Mac,900,1440,Firefox,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,324G5B4FB37V8YYTBJTH8P6GNK070S,14,Submitted,Tue Feb 17 23:12:15 PST 2015,Tue Feb 17 06:27:03 PST 2015,Tue Feb 17 06:32:15 PST 2015,,,,,,[],{},5.153666666666667
14,22978,cause_effect_prior,"""Some of the sunglasses broke.""",Brandon,NA,M,15,sunglasses,broke,Brandon ran  15 sunglasses  over with a car.,object_high,NA,NA,all,Some,How many sunglasses broke?,ran __ over with a car,0.29,M,22,English,2,Female,26,,Yes,3,Mac,900,1440,Firefox,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,324G5B4FB37V8YYTBJTH8P6GNK070S,14,Submitted,Tue Feb 17 23:12:15 PST 2015,Tue Feb 17 06:27:03 PST 2015,Tue Feb 17 06:32:15 PST 2015,,,,,,[],{},5.153666666666667
14,6183,cause_effect_prior,"""Some of the wheelchairs rolled.""",Steven,NA,M,15,wheelchairs,rolled,Steven pushed  15 wheelchairs.,object_high,NA,NA,none,Some,How many wheelchairs rolled?,pushed __,0.05,M,23,English,2,Female,26,,Yes,3,Mac,900,1440,Firefox,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,324G5B4FB37V8YYTBJTH8P6GNK070S,14,Submitted,Tue Feb 17 23:12:15 PST 2015,Tue Feb 17 06:27:03 PST 2015,Tue Feb 17 06:32:15 PST 2015,,,,,,[],{},5.153666666666667
14,6183,cause_effect_prior,"""Some of the wheelchairs rolled.""",Steven,NA,M,15,wheelchairs,rolled,Steven pushed  15 wheelchairs.,object_high,NA,NA,lower_half,Some,How many wheelchairs rolled?,pushed __,1,M,23,English,2,Female,26,,Yes,3,Mac,900,1440,Firefox,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,324G5B4FB37V8YYTBJTH8P6GNK070S,14,Submitted,Tue Feb 17 23:12:15 PST 2015,Tue Feb 17 06:27:03 PST 2015,Tue Feb 17 06:32:15 PST 2015,,,,,,[],{},5.153666666666667
14,6183,cause_effect_prior,"""Some of the wheelchairs rolled.""",Steven,NA,M,15,wheelchairs,rolled,Steven pushed  15 wheelchairs.,object_high,NA,NA,upper_half,Some,How many wheelchairs rolled?,pushed __,1,M,23,English,2,Female,26,,Yes,3,Mac,900,1440,Firefox,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,324G5B4FB37V8YYTBJTH8P6GNK070S,14,Submitted,Tue Feb 17 23:12:15 PST 2015,Tue Feb 17 06:27:03 PST 2015,Tue Feb 17 06:32:15 PST 2015,,,,,,[],{},5.153666666666667
