workerid,Item,response
276,dissolved sugar cubes,15
276,were green strawberries,0
276,got stained white carpets,15
276,stuck sequins,10
276,exploded eggs,15
276,ran out of batteries phones,15
276,fell down shelves,3
276,popped bubbles,15
276,blew away napkins,15
276,reflected the sunlight diamonds,15
276,stuck to the wall cakes,0
276,burnt matches,15
276,rolled shopping carts,15
276,exploded gas tanks,15
277,lit up computers,15
277,rhymed poems,15
277,froze chocolate bars,15
277,landed flat coins,15
277,stuck stickers,15
277,sank balloons,0
277,honked bus drivers,15
277,stopped bicycles,15
277,had the letter Z in them birthday cards,8
277,got stained white carpets,15
277,exploded eggs,8
277,ate the seeds dogs,0
277,dissolved carrots,0
277,popped bubbles,15
277,ran out of batteries phones,8
277,reflected the sunlight phone screens,15
277,flashed webcams,8
277,broke logs,8
277,fell down shelves,8
277,were green bananas,8
277,blew away backpacks,0
277,exploded fireworks,15
277,laughed kids,15
277,rolled toy cars,15
277,decomposed pinecones,15
277,ripped shoes,15
277,stuck to the wall baseballs,0
277,beeped houses,0
277,melted pencils,0
277,burnt rocks,0
278,dissolved sugar cubes,13
278,sank balloons,0
278,burnt rocks,0
278,stuck beads,15
278,exploded CDs,5
278,rhymed songs,11
278,laughed kids,9
278,ate the seeds dogs,13
278,had the letter Z in them birthday cards,2
278,rolled wheelchairs,15
278,flashed webcams,0
278,decomposed banana peels,15
278,froze bottles of hand soap,0
278,ripped shirts,14
278,stuck to the wall pieces of gum,2
278,popped balloons,15
278,reflected the sunlight phone screens,15
278,honked bus drivers,14
278,beeped houses,3
278,blew away napkins,15
278,broke logs,2
278,exploded gas tanks,8
278,melted ice cubes,15
278,got stained white tablecloths,15
278,were green bananas,0
278,lit up cd-players,15
278,landed flat coins,15
278,ran out of batteries laptops,15
278,fell down card towers,15
278,stopped cars,0
279,had the letter Z in them birthday cards,2
279,ran out of batteries bike lights,5
279,got stained white carpets,15
279,exploded gas tanks,15
279,rhymed songs,14
279,froze chocolate bars,15
279,fell down card towers,15
279,landed flat pancakes,12
279,dissolved carrots,1
279,broke sunglasses,15
279,honked bus drivers,12
279,beeped houses,0
279,reflected the sunlight diamonds,15
279,lit up flashlights,13
279,stopped bicycles,15
279,melted ice cubes,15
279,stuck to the wall pieces of gum,15
279,rolled shopping carts,15
279,ripped books,11
279,sank marbles,15
279,popped eggs,15
279,exploded eggs,15
279,stuck stickers,15
279,blew away hats,10
279,flashed cameras,8
279,were green bananas,5
279,decomposed soda cans,9
279,ate the seeds dogs,3
279,burnt rocks,3
279,laughed comedians,7
280,beeped old cars,8
280,were green bananas,6
280,broke logs,15
280,laughed comedians,12
280,sank cups,15
280,flashed phones,10
280,popped eggs,0
280,ripped shoes,15
280,melted pencils,0
280,ran out of batteries bike lights,15
280,exploded eggs,15
280,honked bus drivers,15
280,stopped cars,15
280,rolled wheelchairs,15
280,burnt rocks,15
280,stuck to the wall pieces of gum,9
280,rhymed limericks,15
280,stuck sequins,15
280,had the letter Z in them love notes,6
280,got stained white carpets,10
280,froze bottles of hand soap,15
280,reflected the sunlight diamonds,15
280,decomposed soda cans,0
280,fell down block towers,15
280,dissolved carrots,7
280,exploded gas tanks,15
280,landed flat pancakes,11
280,lit up computers,15
280,blew away napkins,15
280,ate the seeds butterflies,15
281,blew away backpacks,1
281,broke boxes,15
281,lit up computers,15
281,exploded CDs,15
281,exploded candles,0
281,got stained white tablecloths,5
281,fell down block towers,7
281,ate the seeds butterflies,9
281,ripped shoes,9
281,stuck sequins,12
281,popped eggs,14
281,froze berries,13
281,sank balloons,2
281,reflected the sunlight phone screens,15
281,stuck to the wall cakes,5
281,ran out of batteries bike lights,9
281,burnt books,11
281,laughed kids,12
281,were green bananas,8
281,had the letter Z in them birthday cards,8
281,dissolved oreos,13
281,beeped old cars,8
281,stopped bicycles,11
281,decomposed banana peels,11
281,honked taxi drivers,7
281,flashed cameras,9
281,melted pencils,5
281,rolled shopping carts,12
281,rhymed poems,6
281,landed flat pancakes,11
282,honked bicyclists,4
282,broke logs,5
282,reflected the sunlight mirrors,12
282,stopped motorcycles,15
282,rolled shopping carts,11
282,were green bananas,5
282,decomposed pinecones,14
282,froze bottles of hand soap,15
282,stuck to the wall pieces of gum,9
282,sank balloons,4
282,exploded fireworks,12
282,ate the seeds dogs,7
282,melted ice cubes,15
282,ripped shirts,6
282,lit up cd-players,12
282,ran out of batteries laptops,14
282,rhymed limericks,6
282,flashed webcams,11
282,popped bubbles,14
282,landed flat notebooks,13
282,beeped new cars,2
282,fell down shelves,6
282,blew away backpacks,1
282,dissolved oreos,8
282,stuck stickers,12
282,had the letter Z in them novels,11
282,got stained white shirts,15
282,burnt matches,15
282,laughed comedians,7
282,exploded eggs,8
283,flashed cameras,10
283,decomposed pinecones,11
283,reflected the sunlight mirrors,7
283,beeped houses,8
283,rhymed poems,12
283,broke boxes,8
283,ripped shoes,3
283,honked bus drivers,5
283,stopped bicycles,9
283,stuck to the wall pieces of gum,8
283,landed flat notebooks,7
283,ran out of batteries phones,4
283,stuck stickers,6
283,popped eggs,8
283,lit up cd-players,5
283,ate the seeds birds,8
283,exploded gas tanks,7
283,got stained white carpets,15
283,exploded CDs,11
283,rolled toy cars,9
283,sank marbles,9
283,burnt books,9
283,froze chocolate bars,9
283,laughed comedians,9
283,dissolved oreos,8
283,blew away napkins,8
283,were green strawberries,8
283,melted ice cubes,9
283,fell down shelves,9
283,had the letter Z in them novels,6
284,honked taxi drivers,5
284,ran out of batteries phones,11
284,had the letter Z in them novels,15
284,stuck sequins,9
284,exploded eggs,5
284,stopped motorcycles,15
284,lit up cd-players,9
284,ate the seeds butterflies,4
284,dissolved oreos,15
284,exploded candles,0
284,sank balloons,0
284,were green strawberries,7
284,ripped shirts,10
284,broke logs,4
284,stuck to the wall baseballs,0
284,laughed lawyers,11
284,beeped houses,0
284,decomposed banana peels,15
284,landed flat notebooks,8
284,reflected the sunlight phone screens,15
284,burnt books,11
284,popped balloons,15
284,fell down card towers,15
284,blew away backpacks,0
284,rolled wheelchairs,15
284,rhymed poems,5
284,froze bottles of hand soap,10
284,got stained white shirts,15
284,melted ice cubes,15
284,flashed webcams,4
285,ran out of batteries phones,12
285,beeped old cars,6
285,melted pencils,4
285,exploded fireworks,13
285,laughed kids,12
285,popped bubbles,15
285,dissolved sugar cubes,15
285,landed flat pancakes,15
285,reflected the sunlight mirrors,15
285,decomposed pinecones,12
285,had the letter Z in them love notes,9
285,broke boxes,10
285,stopped motorcycles,15
285,were green clovers,13
285,flashed cameras,12
285,lit up flashlights,12
285,ate the seeds dogs,15
285,froze bottles of hand soap,3
285,blew away napkins,15
285,stuck to the wall cakes,4
285,ripped shoes,10
285,fell down shelves,3
285,honked bus drivers,7
285,rolled shopping carts,12
285,stuck sequins,13
285,rhymed songs,4
285,sank cups,2
285,burnt matches,15
285,exploded eggs,5
285,got stained white carpets,15
286,burnt rocks,15
286,decomposed soda cans,0
286,stuck to the wall cakes,7
286,popped bubbles,15
286,lit up cd-players,15
286,dissolved oreos,15
286,reflected the sunlight mirrors,15
286,ripped books,15
286,melted crayons,15
286,stopped cars,15
286,honked bus drivers,13
286,rhymed songs,3
286,had the letter Z in them love notes,0
286,stuck stickers,15
286,landed flat notebooks,12
286,exploded eggs,12
286,got stained white carpets,15
286,laughed kids,9
286,flashed webcams,15
286,rolled shopping carts,15
286,beeped old cars,3
286,exploded fireworks,15
286,ran out of batteries phones,13
286,were green strawberries,2
286,blew away napkins,15
286,ate the seeds dogs,0
286,fell down card towers,15
286,sank marbles,15
286,broke boxes,11
286,froze bottles of hand soap,4
287,had the letter Z in them love notes,6
287,rolled shopping carts,14
287,melted crayons,11
287,stopped motorcycles,15
287,stuck sequins,10
287,exploded eggs,5
287,lit up computers,14
287,ate the seeds dogs,4
287,reflected the sunlight mirrors,10
287,fell down card towers,15
287,exploded fireworks,13
287,decomposed banana peels,15
287,honked bicyclists,10
287,flashed cameras,14
287,dissolved sugar cubes,6
287,laughed lawyers,9
287,rhymed limericks,7
287,were green bananas,4
287,sank balloons,0
287,ran out of batteries bike lights,11
287,got stained white carpets,15
287,popped balloons,15
287,froze chocolate bars,12
287,stuck to the wall cakes,3
287,blew away napkins,9
287,landed flat coins,11
287,burnt books,14
287,ripped shoes,7
287,beeped houses,8
287,broke logs,4
288,had the letter Z in them novels,8
288,rolled toy cars,12
288,reflected the sunlight diamonds,15
288,were green strawberries,2
288,froze berries,15
288,exploded candles,0
288,stuck stickers,12
288,popped balloons,15
288,landed flat notebooks,10
288,decomposed pinecones,4
288,exploded balls of tin foil,15
288,laughed comedians,10
288,blew away napkins,15
288,flashed phones,8
288,fell down shelves,10
288,got stained white shirts,15
288,broke logs,7
288,burnt rocks,2
288,ate the seeds birds,15
288,honked taxi drivers,15
288,stuck to the wall cakes,4
288,ran out of batteries laptops,10
288,lit up flashlights,15
288,stopped cars,15
288,melted ice cubes,15
288,sank cups,8
288,rhymed songs,12
288,dissolved carrots,0
288,beeped old cars,0
288,ripped shoes,8
289,dissolved oreos,15
289,ripped shoes,8
289,burnt matches,15
289,honked bicyclists,8
289,melted crayons,14
289,sank balloons,0
289,froze berries,15
289,stuck to the wall pieces of gum,8
289,ran out of batteries laptops,10
289,popped eggs,8
289,fell down block towers,15
289,decomposed banana peels,15
289,flashed phones,8
289,rhymed limericks,15
289,stuck sequins,15
289,exploded eggs,15
289,beeped old cars,8
289,got stained white tablecloths,15
289,lit up cd-players,10
289,blew away napkins,15
289,landed flat notebooks,15
289,ate the seeds birds,13
289,exploded gas tanks,12
289,rolled wheelchairs,15
289,broke logs,8
289,reflected the sunlight diamonds,15
289,laughed comedians,12
289,stopped cars,15
289,were green strawberries,0
289,had the letter Z in them novels,14
290,stopped motorcycles,14
290,honked bicyclists,1
290,blew away napkins,13
290,sank cups,1
290,lit up cd-players,11
290,were green strawberries,5
290,reflected the sunlight diamonds,13
290,landed flat pancakes,14
290,popped eggs,5
290,had the letter Z in them novels,11
290,got stained white tablecloths,14
290,stuck to the wall pieces of gum,6
290,exploded candles,0
290,exploded balls of tin foil,8
290,dissolved oreos,12
290,melted ice cubes,11
290,ripped shirts,12
290,decomposed pinecones,5
290,laughed lawyers,8
290,broke sunglasses,13
290,rhymed songs,3
290,rolled shopping carts,14
290,flashed webcams,0
290,ran out of batteries phones,10
290,burnt rocks,0
290,ate the seeds dogs,3
290,fell down shelves,10
290,beeped new cars,1
290,stuck beads,10
290,froze chocolate bars,11
291,had the letter Z in them birthday cards,1
291,fell down shelves,4
291,ripped shoes,14
291,stuck sequins,12
291,exploded CDs,0
291,exploded fireworks,15
291,melted pencils,0
291,rolled toy cars,14
291,beeped houses,1
291,honked bus drivers,12
291,landed flat pancakes,9
291,burnt rocks,0
291,stopped bicycles,15
291,blew away backpacks,0
291,flashed cameras,10
291,sank marbles,15
291,broke boxes,15
291,popped bubbles,15
291,rhymed songs,7
291,ran out of batteries bike lights,11
291,decomposed pinecones,15
291,froze chocolate bars,15
291,got stained white tablecloths,15
291,were green bananas,5
291,ate the seeds dogs,0
291,lit up cd-players,8
291,stuck to the wall pieces of gum,11
291,reflected the sunlight diamonds,15
291,laughed kids,11
291,dissolved sugar cubes,15
292,rhymed songs,7
292,flashed cameras,10
292,dissolved sugar cubes,15
292,ran out of batteries laptops,15
292,ripped books,15
292,froze berries,15
292,rolled shopping carts,15
292,landed flat coins,15
292,broke boxes,15
292,fell down card towers,15
292,honked bicyclists,10
292,exploded fireworks,13
292,ate the seeds butterflies,9
292,reflected the sunlight diamonds,15
292,beeped houses,0
292,got stained white carpets,15
292,blew away hats,15
292,stuck sequins,15
292,had the letter Z in them birthday cards,4
292,were green clovers,14
292,laughed lawyers,11
292,lit up computers,15
292,stopped bicycles,14
292,decomposed pinecones,15
292,popped bubbles,15
292,melted pencils,0
292,exploded balls of tin foil,15
292,stuck to the wall cakes,4
292,burnt books,15
292,sank marbles,15
293,decomposed banana peels,15
293,ran out of batteries phones,15
293,fell down card towers,15
293,laughed lawyers,8
293,exploded candles,0
293,stuck to the wall pieces of gum,6
293,rolled toy cars,15
293,sank cups,0
293,melted crayons,15
293,froze berries,15
293,beeped old cars,3
293,stuck beads,11
293,flashed cameras,15
293,ate the seeds dogs,0
293,broke sunglasses,15
293,honked bus drivers,15
293,were green bananas,5
293,ripped shirts,11
293,dissolved sugar cubes,15
293,got stained white shirts,15
293,exploded eggs,15
293,landed flat pancakes,9
293,stopped motorcycles,15
293,burnt matches,15
293,popped eggs,15
293,reflected the sunlight mirrors,15
293,had the letter Z in them love notes,1
293,rhymed songs,11
293,blew away backpacks,0
293,lit up computers,15
294,beeped houses,15
294,stuck sequins,15
294,had the letter Z in them novels,15
294,landed flat notebooks,11
294,rhymed limericks,15
294,popped balloons,15
294,flashed webcams,6
294,froze chocolate bars,15
294,ate the seeds dogs,0
294,melted ice cubes,15
294,decomposed banana peels,1
294,fell down card towers,15
294,honked taxi drivers,15
294,were green clovers,15
294,exploded CDs,15
294,ran out of batteries phones,5
294,sank marbles,15
294,blew away hats,12
294,got stained white carpets,15
294,reflected the sunlight diamonds,15
294,stopped bicycles,14
294,stuck to the wall pieces of gum,6
294,ripped shoes,13
294,lit up cd-players,14
294,dissolved carrots,0
294,burnt rocks,0
294,broke sunglasses,15
294,exploded gas tanks,15
294,laughed comedians,5
294,rolled toy cars,15
295,stopped cars,15
295,rolled wheelchairs,15
295,laughed kids,12
295,reflected the sunlight phone screens,15
295,blew away hats,11
295,decomposed soda cans,0
295,honked bus drivers,11
295,got stained white carpets,15
295,beeped old cars,0
295,exploded eggs,15
295,popped balloons,15
295,ripped shirts,15
295,ate the seeds birds,15
295,dissolved sugar cubes,15
295,flashed cameras,15
295,ran out of batteries phones,12
295,sank cups,0
295,fell down block towers,14
295,lit up computers,15
295,rhymed poems,15
295,exploded candles,0
295,were green clovers,15
